MVS0409.02L DateCode 03/26 SIGMA 100 Measurements per MVS #1
MeasurementNr.,Pulses,Hightime[ms],t_vibration[ms],t_responce[ms],open_before_vibr[bool],open_after_vibr[bool],bad[bool]
MeasurementNr.,Pulses,Hightime[ms],t_vibration[ms],t_responce[ms],open_before_vibr[bool],open_after_vibr[bool],bad[bool]
1,112,811,204,255,0,1,1
2,112,846,204,233,1,1,1
3,102,870,204,248,0,0,0
4,58,866,204,253,0,0,0
5,81,868,204,248,0,0,0
6,69,860,204,252,0,0,0
7,248,789,204,264,0,1,1
8,452,870,204,237,0,1,1
9,272,848,204,246,0,0,0
10,66,873,204,256,0,0,0
11,125,852,204,264,0,1,1
12,131,869,204,238,0,0,0
13,116,871,204,253,0,1,1
14,128,850,204,243,0,0,0
15,60,864,204,246,0,1,1
16,89,855,204,271,0,0,0
17,1776,750,204,246,0,1,1
18,101,617,204,204,1,0,1
19,72,860,204,263,0,1,1
20,81,849,204,253,0,0,0
21,73,854,204,250,0,1,1
22,82,866,204,252,0,0,0
23,140,811,204,265,0,1,1
24,104,872,204,244,0,0,0
25,114,859,204,248,0,1,1
26,145,851,204,247,0,0,0
27,177,800,204,252,0,1,1
28,92,855,204,237,0,0,0
29,99,840,204,261,0,0,0
30,120,848,204,258,0,1,1
31,81,869,204,250,0,0,0
32,207,872,204,240,0,1,1
33,118,858,204,259,0,1,1
34,155,842,204,260,0,1,1
35,344,691,204,230,0,1,1
36,302,594,204,204,1,1,1
37,122,855,204,238,0,1,1
38,111,851,204,258,0,0,0
39,92,878,204,255,0,1,1
40,103,859,204,241,0,1,1
41,113,828,204,264,0,0,0
42,138,797,204,267,0,1,1
43,91,866,204,246,0,0,0
44,163,610,204,249,0,1,1
45,138,801,204,242,0,1,1
46,83,850,204,250,0,1,1
47,83,870,204,269,0,1,1
48,85,881,204,241,0,0,0
49,112,848,204,263,0,1,1
50,139,848,204,258,0,1,1
51,139,854,204,250,0,1,1
52,146,847,204,250,0,1,1
53,108,868,204,257,0,1,1
54,52,881,204,280,0,0,0
55,101,879,204,249,0,1,1
56,135,829,204,271,0,0,0
57,155,864,204,261,0,0,0
58,92,878,204,262,0,1,1
59,150,816,204,256,0,1,1
60,52,844,204,240,0,0,0
61,106,810,204,279,0,0,0
62,123,862,204,228,0,1,1
63,134,873,204,253,0,1,1
64,146,844,204,256,0,1,1
65,73,859,204,257,0,1,1
66,89,846,204,257,0,0,0
67,104,849,204,259,0,1,1
68,115,879,204,263,0,0,0
69,128,878,204,232,0,1,1
70,168,889,204,253,0,0,0
71,81,889,204,255,0,1,1
72,91,867,204,262,0,0,0
73,107,876,204,260,0,0,0
74,70,844,204,249,0,1,1
75,103,875,204,245,0,0,0
76,86,864,204,270,0,0,0
77,128,878,204,255,0,1,1
78,127,683,204,259,0,1,1
79,191,785,204,249,0,1,1
80,134,841,204,246,1,1,1
81,127,849,204,251,0,1,1
82,159,852,204,243,0,1,1
83,91,883,204,256,0,0,0
84,142,852,204,262,0,0,0
85,132,866,204,246,0,1,1
86,132,860,204,239,0,1,1
87,71,866,204,281,0,1,1
88,117,839,204,262,0,1,1
89,131,839,204,258,0,1,1
90,127,857,204,253,0,0,0
91,97,871,204,262,0,0,0
92,131,856,204,254,0,1,1
93,182,761,204,248,0,1,1
94,153,814,204,236,0,1,1
95,102,826,204,259,0,1,1
96,108,857,204,254,0,1,1
97,134,878,204,249,0,0,0
98,143,816,204,244,0,1,1
99,78,828,204,244,0,0,0
100,94,860,204,254,0,1,1
MVS0409.02L DateCode 03/26 SIGMA 100 Measurements per MVS #18
MeasurementNr.,Pulses,Hightime[ms],t_vibration[ms],t_responce[ms],open_before_vibr[bool],open_after_vibr[bool],bad[bool]
1,60,641,204,246,0,1,1
2,71,852,204,240,0,1,1
3,71,855,204,243,0,0,0
4,105,879,204,266,0,1,1
5,53,841,204,257,0,1,1
6,99,848,204,261,0,1,1
7,137,778,204,251,0,1,1
8,112,830,204,243,0,1,1
9,50,529,204,242,0,1,1
10,83,511,204,204,1,1,1
11,48,871,204,262,0,0,0
12,59,844,204,269,0,0,0
13,57,847,204,250,0,0,0
14,63,828,204,260,0,1,1
15,90,714,204,266,0,1,1
16,51,870,204,266,0,0,0
17,93,655,204,255,0,1,1
18,96,574,204,204,1,0,1
19,110,577,204,255,0,1,1
20,43,598,204,204,1,0,1
21,327,686,204,259,0,1,1
22,47,865,204,232,1,0,1
23,74,825,204,268,0,1,1
24,46,827,204,243,0,0,0
25,77,860,204,254,0,1,1
26,95,767,204,258,0,1,1
27,84,825,204,250,0,1,1
28,49,831,204,266,0,1,1
29,67,869,204,276,0,0,0
30,126,879,204,252,0,1,1
31,85,425,204,253,0,1,1
32,61,568,204,204,1,0,1
33,72,859,204,254,0,0,0
34,39,876,204,255,0,0,0
35,82,802,204,250,0,1,1
36,70,767,204,253,0,1,1
37,37,838,204,247,0,0,0
38,59,749,204,256,0,1,1
39,52,843,204,254,0,1,1
40,130,703,204,285,0,1,1
41,64,406,204,268,0,1,1
42,146,381,204,204,1,1,1
43,112,522,204,204,1,1,1
44,131,850,204,259,0,0,0
45,232,581,204,264,0,1,1
46,67,578,204,204,1,0,1
47,43,827,204,242,0,0,0
48,54,799,204,259,0,0,0
49,93,821,204,252,0,1,1
50,57,853,204,256,0,1,1
51,60,877,204,257,0,1,1
52,59,801,204,266,0,0,0
53,96,437,204,239,0,1,1
54,107,517,204,204,1,1,1
55,102,810,204,248,0,0,0
56,222,790,204,256,0,1,1
57,92,739,204,250,0,1,1
58,66,833,204,242,0,0,0
59,93,811,204,266,0,1,1
60,63,847,204,271,0,1,1
61,76,767,204,255,0,1,1
62,79,801,204,270,0,1,1
63,52,865,204,253,0,1,1
64,50,855,204,261,0,0,0
65,45,858,204,265,0,0,0
66,61,813,204,255,0,0,0
67,62,818,204,250,0,1,1
68,64,809,204,265,0,1,1
69,47,775,204,263,0,0,0
70,181,710,204,256,0,1,1
71,198,779,204,206,1,0,1
72,55,845,204,260,0,1,1
73,92,853,204,232,0,0,0
74,1675,635,204,246,0,1,1
75,53,774,204,204,1,0,1
76,53,815,204,248,0,0,0
77,94,800,204,252,0,0,0
78,36,836,204,263,0,0,0
79,44,888,204,257,0,0,0
80,68,884,204,249,0,1,1
81,56,880,204,238,0,0,0
82,78,852,204,257,0,1,1
83,35,789,204,249,0,0,0
84,83,746,204,257,0,1,1
85,45,802,204,262,0,0,0
86,98,827,204,259,0,1,1
87,125,796,204,204,1,1,1
88,79,794,204,246,0,1,1
89,48,845,204,256,0,0,0
90,86,637,204,256,0,1,1
91,91,556,204,204,1,1,1
92,73,851,204,259,0,1,1
93,51,459,204,254,1,1,1
94,203,569,204,204,1,1,1
95,72,835,204,250,0,0,0
96,82,823,204,243,0,1,1
97,93,812,204,246,0,1,1
98,146,821,204,252,0,1,1
99,60,860,204,212,0,0,0
100,61,859,204,261,0,0,0
MVS0409.02L DateCode 03/26 SIGMA 100 Measurements per MVS #19
MeasurementNr.,Pulses,Hightime[ms],t_vibration[ms],t_responce[ms],open_before_vibr[bool],open_after_vibr[bool],bad[bool]
1,74,839,204,254,0,1,1
2,140,503,204,253,0,1,1
3,380,395,204,204,1,1,1
4,273,733,204,204,1,1,1
5,62,851,204,253,0,0,0
6,179,603,204,256,0,1,1
7,131,432,204,204,1,1,1
8,118,497,204,265,0,1,1
9,159,691,204,247,0,1,1
10,240,494,204,204,1,1,1
11,103,397,204,204,1,1,1
12,441,473,204,204,1,1,1
13,102,217,204,204,1,1,1
14,83,396,204,204,1,1,1
15,268,815,204,204,1,0,1
16,187,529,204,239,0,1,1
17,244,428,204,204,1,1,1
18,224,465,204,236,0,1,1
19,59,552,204,204,1,1,1
20,99,807,204,267,0,0,0
21,180,543,204,257,0,1,1
22,196,769,204,250,0,0,0
23,68,810,204,248,0,0,0
24,554,522,204,257,0,1,1
25,246,122,204,204,1,1,1
26,118,453,204,204,1,1,1
27,85,752,204,242,0,0,0
28,98,801,204,247,0,0,0
29,172,599,204,266,0,1,1
30,175,335,204,204,1,1,1
31,112,535,204,204,1,0,1
32,84,830,204,251,0,0,0
33,206,504,204,258,0,1,1
34,111,340,204,204,1,1,1
35,106,132,204,204,1,1,1
36,64,582,204,204,1,0,1
37,146,654,204,262,0,1,1
38,332,677,204,237,0,1,1
39,1525,688,204,204,1,1,1
40,186,696,204,204,1,0,1
41,53,782,204,241,0,0,0
42,70,391,204,260,0,1,1
43,224,499,204,204,1,1,1
44,195,361,204,205,1,1,1
45,165,454,204,204,1,1,1
46,122,701,204,249,0,1,1
47,67,384,204,255,0,1,1
48,392,500,204,204,1,1,1
49,190,439,204,250,0,1,1
50,97,705,204,204,1,0,1
51,112,426,204,259,0,1,1
52,145,147,204,204,1,1,1
53,224,191,204,204,1,1,1
54,121,503,204,204,1,0,1
55,115,755,204,255,0,1,1
56,83,582,204,250,0,1,1
57,107,731,204,236,0,1,1
58,68,782,204,249,0,1,1
59,369,624,204,250,0,1,1
60,1304,637,204,204,1,1,1
61,129,645,204,254,0,1,1
62,142,709,204,248,0,1,1
63,126,784,204,249,0,1,1
64,121,777,204,255,0,1,1
65,68,809,204,246,0,0,0
66,110,774,204,255,0,1,1
67,124,724,204,260,0,1,1
68,149,651,204,255,0,1,1
69,61,746,204,253,0,0,0
70,122,678,204,262,0,1,1
71,85,750,204,232,0,0,0
72,123,615,204,259,0,1,1
73,106,515,204,204,1,0,1
74,175,608,204,246,0,1,1
75,130,709,204,247,0,1,1
76,86,762,204,262,0,0,0
77,87,710,204,249,0,1,1
78,130,758,204,259,0,1,1
79,229,739,204,244,1,1,1
80,61,786,204,256,0,0,0
81,51,777,204,250,0,0,0
82,133,807,204,253,0,1,1
83,69,771,204,254,0,1,1
84,122,716,204,253,0,1,1
85,49,315,204,253,0,1,1
86,142,432,204,204,1,1,1
87,118,425,204,254,0,1,1
88,143,218,204,204,1,1,1
89,519,426,204,204,1,1,1
90,80,485,204,204,1,0,1
91,86,538,204,249,0,1,1
92,53,102,204,204,1,1,1
93,77,545,204,204,1,1,1
94,89,737,204,251,0,1,1
95,100,814,204,265,0,0,0
96,165,815,204,250,0,1,1
97,213,657,204,257,0,1,1
98,75,765,204,255,0,1,1
99,100,411,204,255,0,1,1
100,135,516,204,204,1,1,1
