MVS0924.02 | 100 Measurements per MVS #1
MeasurementNr.,Pulses,Hightime[ms],t_vibration[ms],t_responce[ms],open_before_vibr[bool],open_after_vibr[bool],bad[bool]
58,85,773,204,266,0,0,0
59,33,615,204,264,0,0,0
60,52,658,204,248,0,0,0
61,24,548,204,260,0,0,0
62,43,597,204,240,0,0,0
63,17,565,204,261,0,0,0
64,23,555,204,256,0,0,0
65,24,647,204,257,0,0,0
66,39,269,204,262,0,1,1
67,42,433,204,204,1,0,1
68,26,631,204,252,0,0,0
69,40,643,204,248,0,0,0
70,31,716,204,259,0,0,0
71,47,715,204,259,0,0,0
72,35,708,204,244,0,0,0
73,40,755,204,242,0,0,0
74,55,768,204,278,0,0,0
75,39,713,204,267,0,0,0
76,80,736,204,271,0,1,1
77,28,273,204,264,0,1,1
78,53,448,204,204,1,0,1
79,31,697,204,258,0,0,0
80,54,782,204,272,0,0,0
81,63,725,204,251,0,0,0
82,24,718,204,252,0,0,0
83,45,758,204,257,0,0,0
84,73,743,204,252,0,0,0
85,57,748,204,261,0,0,0
86,46,682,204,261,0,0,0
87,43,693,204,249,0,0,0
88,39,658,204,260,0,0,0
89,29,474,204,255,0,1,1
90,56,705,204,258,0,1,1
91,45,741,204,261,0,0,0
92,44,759,204,252,0,0,0
93,26,672,204,250,0,0,0
94,41,725,204,254,0,0,0
95,47,729,204,274,0,0,0
96,39,719,204,238,0,0,0
97,77,712,204,248,0,0,0
98,35,682,204,254,0,0,0
99,28,687,204,265,0,0,0
100,30,699,204,255,0,0,0
MVS0924.02 | 100 Measurements per MVS #9
MeasurementNr.,Pulses,Hightime[ms],t_vibration[ms],t_responce[ms],open_before_vibr[bool],open_after_vibr[bool],bad[bool]
1,64,788,204,261,0,0,0
2,76,832,204,329,0,0,0
3,80,771,204,263,0,0,0
4,66,780,204,253,0,0,0
5,105,841,204,245,0,0,0
6,122,783,204,240,0,1,1
