MVS0409.02L DateCode 11/25 SIGMA 100 Measurements per MVS #1
MeasurementNr.,Pulses,Hightime[ms],t_vibration[ms],t_responce[ms],open_before_vibr[bool],open_after_vibr[bool],bad[bool]
10,148,790,203,255,0,1,1
11,80,870,203,254,0,0,0
12,102,863,203,253,0,1,1
13,106,842,203,255,0,1,1
14,108,828,203,260,0,0,0
15,125,814,203,264,0,1,1
16,49,856,203,256,0,0,0
17,79,819,203,249,0,0,0
18,45,851,203,254,0,0,0
19,97,880,203,253,0,1,1
20,85,828,203,260,0,0,0
21,84,865,203,256,0,1,1
22,102,855,203,258,0,0,0
23,101,873,203,251,0,0,0
24,93,868,203,259,0,0,0
25,122,883,203,254,0,0,0
26,71,915,203,279,0,0,0
27,50,873,203,273,0,0,0
28,82,888,203,263,0,0,0
29,99,867,203,255,0,0,0
30,59,865,203,257,0,0,0
31,126,814,203,261,0,1,1
32,70,858,203,260,0,0,0
33,91,840,203,268,0,1,1
34,106,847,203,268,0,0,0
35,113,835,203,253,0,0,0
36,64,826,203,252,0,1,1
37,51,867,203,256,0,0,0
38,106,870,203,244,0,1,1
39,54,906,203,284,0,0,0
40,118,879,203,260,0,0,0
41,62,882,203,271,0,0,0
42,105,890,203,267,0,1,1
43,76,857,203,259,0,0,0
44,109,846,203,260,0,1,1
45,90,852,203,246,0,0,0
46,102,840,203,256,0,1,1
47,89,857,203,270,0,0,0
48,79,876,203,263,0,1,1
49,136,822,203,256,0,1,1
50,132,865,203,259,0,1,1
51,114,882,203,260,0,0,0
52,119,848,203,251,0,1,1
53,96,867,203,241,0,1,1
54,64,925,203,260,0,0,0
55,64,886,203,261,0,0,0
56,73,885,203,257,0,0,0
57,82,926,203,262,0,0,0
58,55,921,203,256,0,0,0
59,62,916,203,252,0,0,0
60,74,858,203,269,0,0,0
61,63,877,203,259,0,0,0
62,69,880,203,258,0,1,1
63,77,862,203,260,0,0,0
64,99,817,203,260,0,0,0
65,173,839,203,263,0,1,1
66,102,828,203,258,0,0,0
67,85,869,203,249,0,0,0
68,97,877,203,262,0,0,0
69,51,960,203,261,0,0,0
70,88,935,203,252,0,0,0
71,73,856,203,270,0,0,0
72,99,888,203,260,0,0,0
73,47,934,203,356,0,0,0
74,60,916,203,258,0,0,0
75,77,921,203,266,0,1,1
76,42,887,203,265,1,0,1
77,47,924,203,365,0,0,0
78,86,864,203,246,0,0,0
79,82,864,203,269,0,0,0
80,110,859,203,260,0,0,0
81,60,856,203,278,0,0,0
82,103,837,203,281,0,1,1
83,86,834,203,263,0,0,0
84,96,843,203,266,0,0,0
85,90,863,203,260,0,1,1
86,62,892,203,257,0,0,0
87,83,916,203,246,0,0,0
88,88,931,203,220,1,0,1
89,64,915,203,289,0,0,0
90,105,857,203,255,0,1,1
91,88,877,203,258,0,0,0
92,26,884,203,283,0,0,0
93,80,864,203,259,1,0,1
94,59,859,203,250,0,0,0
95,38,856,203,279,0,0,0
96,62,884,203,249,0,0,0
97,112,804,203,262,0,0,0
98,66,830,203,262,0,0,0
99,78,842,203,268,0,1,1
100,119,866,203,259,0,1,1
MVS0409.02L DateCode 11/25 SIGMA 100 Measurements per MVS #10
MeasurementNr.,Pulses,Hightime[ms],t_vibration[ms],t_responce[ms],open_before_vibr[bool],open_after_vibr[bool],bad[bool]
1,93,890,204,263,0,0,0
2,106,872,204,274,0,0,0
3,106,888,204,280,0,0,0
4,123,888,204,269,0,1,1
5,76,933,204,272,0,0,0
6,130,906,204,263,0,0,0
7,118,872,204,266,0,0,0
8,107,871,204,268,0,0,0
9,66,892,204,264,0,0,0
10,80,913,204,259,0,1,1
11,103,884,204,265,0,0,0
12,96,870,204,272,0,0,0
13,69,898,204,262,0,0,0
14,110,945,204,279,0,0,0
15,113,924,204,264,0,0,0
16,100,906,204,255,0,1,1
17,118,912,204,270,0,1,1
18,81,892,204,278,0,0,0
19,116,902,204,258,0,0,0
20,100,905,204,256,0,1,1
21,126,914,204,266,0,0,0
22,78,917,204,293,0,0,0
23,99,878,204,266,0,0,0
24,98,928,204,276,0,0,0
25,125,876,204,257,0,0,0
26,127,888,204,267,0,0,0
27,102,913,204,255,0,0,0
28,109,907,204,261,0,0,0
29,90,918,204,281,0,0,0
30,106,909,204,282,0,0,0
31,110,891,204,254,0,0,0
32,107,869,204,271,0,0,0
33,85,898,204,267,0,0,0
34,109,898,204,277,0,0,0
35,101,893,204,263,0,0,0
36,100,921,204,278,0,0,0
37,94,936,204,286,0,0,0
38,119,909,204,276,0,1,1
39,140,923,204,250,0,0,0
40,95,919,204,274,0,0,0
41,121,931,204,272,0,1,1
42,125,939,204,275,0,0,0
43,114,952,204,256,0,0,0
44,97,968,204,265,0,0,0
45,86,967,204,256,0,0,0
46,117,932,204,267,0,0,0
47,98,944,204,261,0,0,0
48,84,938,204,267,0,0,0
49,80,959,204,285,0,0,0
50,117,920,204,268,0,0,0
51,125,905,204,271,0,0,0
52,128,901,204,276,0,0,0
53,95,898,204,275,0,0,0
54,175,906,204,266,0,0,0
55,108,911,204,259,0,0,0
56,137,889,204,258,0,1,1
57,133,884,204,270,0,0,0
58,155,849,204,262,0,1,1
59,115,897,204,263,0,0,0
60,137,895,204,271,0,0,0
61,112,945,204,277,0,1,1
62,129,933,204,233,0,1,1
63,138,931,204,277,0,0,0
64,97,947,204,266,0,1,1
65,91,926,204,266,0,0,0
66,118,897,204,283,0,1,1
67,96,892,204,271,0,0,0
68,82,955,204,247,0,0,0
69,106,964,204,258,0,1,1
70,126,949,204,262,0,0,0
71,83,949,204,243,0,0,0
72,101,940,204,286,0,0,0
73,114,949,204,284,0,0,0
74,110,952,204,261,0,1,1
75,138,930,204,263,0,0,0
76,108,950,204,275,0,0,0
77,121,914,204,277,0,0,0
78,114,915,204,273,0,0,0
79,147,914,204,270,0,0,0
80,126,906,204,254,0,0,0
81,125,926,204,267,0,1,1
82,119,932,204,285,0,1,1
83,100,934,204,282,0,0,0
84,136,908,204,280,0,0,0
85,96,944,204,277,0,0,0
86,157,895,204,254,0,1,1
87,110,919,204,270,0,0,0
88,77,931,204,288,0,0,0
89,96,940,204,292,0,0,0
90,104,909,204,268,0,0,0
91,99,906,204,286,0,0,0
92,122,877,204,275,0,0,0
93,107,886,204,277,0,0,0
94,144,875,204,269,0,0,0
95,116,896,204,252,0,0,0
96,150,870,204,266,0,0,0
97,99,914,204,262,0,0,0
98,132,918,204,261,0,0,0
99,96,920,204,265,0,0,0
100,105,908,204,243,0,0,0
MVS0409.02L DateCode 11/25 SIGMA 100 Measurements per MVS #11
MeasurementNr.,Pulses,Hightime[ms],t_vibration[ms],t_responce[ms],open_before_vibr[bool],open_after_vibr[bool],bad[bool]
1,131,805,204,266,0,0,0
2,101,910,204,264,0,0,0
3,70,946,204,276,0,0,0
4,80,933,204,271,0,0,0
5,78,933,204,264,0,0,0
6,158,870,204,263,0,1,1
7,85,876,204,278,0,0,0
8,138,836,204,254,0,1,1
9,116,864,204,255,0,0,0
10,107,853,204,286,0,0,0
11,106,850,204,259,0,0,0
12,79,863,204,272,0,0,0
13,142,824,204,265,0,0,0
14,130,882,204,269,0,1,1
15,165,863,204,266,0,0,0
16,87,881,204,254,0,0,0
17,98,662,204,275,0,1,1
18,68,872,204,276,0,0,0
19,133,843,204,285,0,0,0
20,67,818,204,262,0,0,0
21,122,843,204,273,0,0,0
22,104,875,204,251,0,0,0
23,87,949,204,277,0,0,0
24,124,900,204,286,0,0,0
25,83,846,204,254,0,0,0
26,291,753,204,287,0,0,0
27,106,823,204,238,1,0,1
28,113,856,204,280,0,1,1
29,76,867,204,245,0,0,0
30,105,862,204,266,0,0,0
31,117,912,204,266,0,0,0
32,133,895,204,258,0,0,0
33,117,924,204,265,0,0,0
34,122,931,204,261,0,0,0
35,118,767,204,256,0,1,1
36,88,829,204,262,0,0,0
37,126,832,204,270,0,0,0
38,114,884,204,271,0,1,1
39,120,877,204,270,0,0,0
40,132,847,204,272,0,0,0
41,71,889,204,263,0,0,0
42,158,909,204,286,0,1,1
43,225,904,204,244,0,1,1
44,104,942,204,244,0,0,0
45,108,906,204,277,0,0,0
46,83,928,204,259,0,0,0
47,58,903,204,261,0,0,0
48,109,943,204,280,0,0,0
49,182,754,204,368,0,1,1
50,119,894,204,238,0,0,0
51,91,866,204,267,0,0,0
52,154,861,204,260,0,1,1
53,82,854,204,266,0,0,0
54,99,902,204,258,0,0,0
55,143,789,204,265,0,1,1
56,116,905,204,278,0,0,0
57,95,899,204,262,0,0,0
58,62,697,204,263,0,0,0
59,51,949,204,266,0,0,0
60,80,739,204,286,0,0,0
61,122,873,204,260,0,1,1
62,98,942,204,267,0,0,0
63,69,935,204,281,0,0,0
64,48,971,204,280,0,0,0
65,53,972,204,281,0,0,0
66,100,928,204,270,0,0,0
67,126,885,204,257,0,0,0
68,112,878,204,282,0,0,0
69,122,933,204,262,0,0,0
70,117,926,204,264,0,1,1
71,130,875,204,257,0,0,0
72,96,904,204,258,0,0,0
73,83,910,204,261,0,0,0
74,111,889,204,267,0,1,1
75,102,881,204,275,0,0,0
76,98,895,204,273,0,0,0
77,111,839,204,276,0,0,0
78,145,905,204,255,0,0,0
79,122,799,204,282,0,1,1
80,101,902,204,250,0,0,0
81,122,904,204,264,0,0,0
82,128,902,204,282,0,0,0
83,100,928,204,261,0,0,0
84,43,976,204,348,0,0,0
85,115,924,204,270,0,0,0
86,106,911,204,253,0,0,0
87,72,967,204,248,0,0,0
88,101,917,204,300,0,0,0
89,74,925,204,264,0,0,0
90,86,889,204,265,0,0,0
91,129,847,204,286,0,0,0
92,171,923,204,270,0,0,0
93,101,922,204,267,0,0,0
94,132,876,204,269,0,1,1
95,99,906,204,268,0,1,1
96,78,915,204,277,0,0,0
97,83,925,204,263,0,0,0
98,104,923,204,273,0,0,0
99,68,932,204,290,0,0,0
100,57,944,204,273,0,0,0
MVS0409.02L DateCode 11/25 SIGMA 100 Measurements per MVS #12
MeasurementNr.,Pulses,Hightime[ms],t_vibration[ms],t_responce[ms],open_before_vibr[bool],open_after_vibr[bool],bad[bool]
1,112,831,204,252,0,0,0
2,68,855,204,263,0,0,0
3,137,851,204,277,0,1,1
4,99,886,204,264,0,0,0
5,117,853,204,266,0,1,1
6,163,852,204,259,0,1,1
7,104,890,204,256,0,0,0
8,94,865,204,278,0,0,0
9,119,843,204,266,0,1,1
10,123,896,204,255,0,1,1
11,128,832,204,262,0,1,1
12,120,878,204,260,0,0,0
13,146,846,204,265,0,0,0
14,134,829,204,269,0,1,1
15,99,845,204,271,0,0,0
16,86,871,204,275,0,0,0
17,73,855,204,265,0,0,0
18,128,873,204,267,0,0,0
19,135,862,204,273,0,0,0
20,114,825,204,281,0,1,1
21,145,827,204,275,0,1,1
22,97,841,204,268,0,0,0
23,96,857,204,266,0,0,0
24,118,835,204,260,0,1,1
25,80,824,204,262,0,0,0
26,94,835,204,258,0,0,0
27,91,854,204,269,0,0,0
28,162,808,204,252,0,1,1
29,146,866,204,269,0,0,0
30,119,837,204,269,0,0,0
31,119,826,204,270,0,0,0
32,130,838,204,257,0,1,1
33,132,868,204,280,0,0,0
34,148,910,204,256,0,0,0
35,103,895,204,260,0,0,0
36,132,894,204,271,0,0,0
37,109,883,204,261,0,0,0
38,91,948,204,261,0,0,0
39,94,921,204,265,0,0,0
40,128,917,204,277,0,0,0
41,76,900,204,273,0,0,0
42,133,921,204,261,0,0,0
43,124,918,204,267,0,1,1
44,98,926,204,270,0,1,1
45,120,872,204,271,0,1,1
46,99,896,204,270,0,0,0
47,98,915,204,280,0,0,0
48,145,901,204,256,0,0,0
49,114,897,204,254,0,0,0
50,134,897,204,263,0,0,0
51,134,915,204,267,0,0,0
52,150,882,204,265,0,1,1
53,118,905,204,279,0,1,1
54,142,885,204,255,0,0,0
55,129,865,204,261,0,0,0
56,113,891,204,265,0,0,0
57,108,868,204,273,0,0,0
58,110,894,204,274,0,0,0
59,142,879,204,267,0,0,0
60,151,890,204,284,0,0,0
61,143,865,204,264,0,0,0
62,138,844,204,260,0,1,1
63,141,854,204,255,0,0,0
64,119,863,204,274,0,0,0
65,92,882,204,269,0,0,0
66,142,855,204,280,0,1,1
67,115,874,204,267,0,0,0
68,125,875,204,256,0,0,0
69,136,868,204,262,0,0,0
70,105,862,204,254,0,0,0
71,171,860,204,267,0,1,1
72,128,893,204,269,0,0,0
73,178,885,204,257,0,0,0
74,159,877,204,272,0,1,1
75,81,851,204,260,0,0,0
76,121,886,204,261,0,1,1
77,172,900,204,280,0,1,1
78,159,898,204,261,0,0,0
79,134,851,204,269,0,1,1
80,140,864,204,277,0,0,0
81,143,877,204,276,0,1,1
82,123,897,204,274,0,0,0
83,106,888,204,261,0,0,0
84,120,901,204,261,0,0,0
85,102,911,204,261,0,0,0
86,127,934,204,283,0,0,0
87,101,920,204,270,0,0,0
88,130,933,204,258,0,0,0
89,124,944,204,270,0,0,0
90,108,935,204,270,0,0,0
91,127,881,204,258,0,0,0
92,114,901,204,268,0,0,0
93,103,929,204,265,0,0,0
94,132,923,204,281,0,0,0
95,112,915,204,266,0,0,0
96,126,918,204,276,0,1,1
97,123,917,204,273,0,0,0
98,128,924,204,259,0,0,0
99,94,901,204,261,0,0,0
100,136,894,204,267,0,1,1
MVS0409.02L DateCode 11/25 SIGMA 100 Measurements per MVS #13
MeasurementNr.,Pulses,Hightime[ms],t_vibration[ms],t_responce[ms],open_before_vibr[bool],open_after_vibr[bool],bad[bool]
1,63,824,204,258,0,0,0
2,86,851,204,253,0,1,1
3,70,838,204,261,0,0,0
4,79,795,204,271,0,0,0
5,103,815,204,259,0,0,0
6,92,835,204,280,0,0,0
7,110,851,204,267,0,0,0
8,123,819,204,280,0,0,0
9,81,824,204,268,0,0,0
10,106,788,204,264,0,0,0
11,71,814,204,251,0,0,0
12,86,814,204,261,0,0,0
13,95,785,204,258,0,0,0
14,112,790,204,263,0,0,0
15,102,840,204,280,0,0,0
16,124,849,204,263,0,1,1
17,96,825,204,257,0,0,0
18,93,839,204,253,0,0,0
19,128,827,204,262,0,1,1
20,102,849,204,256,0,0,0
21,130,816,204,252,0,0,0
22,131,815,204,245,0,1,1
23,92,813,204,246,0,0,0
24,68,806,204,245,0,0,0
25,78,847,204,252,0,0,0
26,60,825,204,275,0,0,0
27,105,780,204,264,0,0,0
28,79,812,204,265,0,0,0
29,92,816,204,267,0,0,0
30,101,813,204,276,0,0,0
31,126,857,204,263,0,0,0
32,102,879,204,260,0,0,0
33,81,860,204,255,0,0,0
34,79,854,204,261,0,0,0
35,88,867,204,269,0,0,0
36,42,852,204,270,0,0,0
37,89,830,204,251,0,0,0
38,76,810,204,256,0,0,0
39,58,823,204,268,0,0,0
40,120,828,204,284,0,0,0
41,86,786,204,250,0,0,0
42,136,802,204,266,0,0,0
43,101,785,204,250,0,0,0
44,119,820,204,272,0,0,0
45,110,813,204,256,0,1,1
46,126,867,204,262,0,1,1
47,98,866,204,263,0,0,0
48,50,887,204,257,0,0,0
49,74,884,204,276,0,1,1
50,74,812,204,246,0,0,0
51,23,952,204,266,0,0,0
52,94,871,204,268,0,0,0
53,102,895,204,266,0,0,0
54,89,826,204,256,0,0,0
55,69,817,204,258,0,0,0
56,144,826,204,257,0,0,0
57,88,800,204,259,0,1,1
58,98,791,204,264,0,0,0
59,92,797,204,245,0,0,0
60,136,806,204,262,0,0,0
61,116,811,204,276,0,0,0
62,111,806,204,261,0,1,1
63,86,889,204,272,0,0,0
64,66,907,204,271,0,0,0
65,67,924,204,291,0,0,0
66,49,966,204,286,0,0,0
67,55,896,204,288,0,0,0
68,114,861,204,255,0,1,1
69,68,847,204,260,0,0,0
70,70,847,204,273,0,0,0
71,88,798,204,261,0,0,0
72,70,843,204,248,0,0,0
73,90,826,204,273,0,0,0
74,116,829,204,257,0,0,0
75,77,810,204,253,0,0,0
76,109,790,204,255,0,0,0
77,95,769,204,251,0,0,0
78,99,801,204,276,0,0,0
79,85,793,204,269,0,0,0
80,121,847,204,270,0,1,1
81,91,843,204,253,0,1,1
82,96,804,204,257,0,0,0
83,59,886,204,264,0,0,0
84,109,894,204,280,0,1,1
85,77,937,204,271,0,0,0
86,86,906,204,276,0,0,0
87,69,886,204,279,0,0,0
88,21,963,204,248,0,0,0
89,62,915,204,281,0,0,0
90,69,880,204,292,0,1,1
91,97,822,204,257,0,0,0
92,90,840,204,263,0,0,0
93,101,819,204,278,0,0,0
94,93,809,204,246,0,0,0
95,85,830,204,266,0,0,0
96,115,797,204,253,0,1,1
97,79,814,204,244,0,0,0
98,73,832,204,263,0,0,0
99,69,815,204,259,0,0,0
100,98,841,204,245,0,0,0
MVS0409.02L DateCode 11/25 SIGMA 100 Measurements per MVS #14
MeasurementNr.,Pulses,Hightime[ms],t_vibration[ms],t_responce[ms],open_before_vibr[bool],open_after_vibr[bool],bad[bool]
1,108,740,204,270,0,0,0
2,108,728,204,261,0,1,1
3,104,805,204,266,0,0,0
4,168,813,204,256,0,0,0
5,143,812,204,284,0,1,1
6,171,811,204,270,0,1,1
7,189,774,204,253,0,1,1
8,106,824,204,268,0,0,0
9,100,830,204,272,0,0,0
10,128,816,204,259,0,0,0
11,168,795,204,249,0,1,1
12,142,816,204,250,0,0,0
13,82,803,204,277,0,0,0
14,107,806,204,259,0,0,0
15,100,831,204,289,0,0,0
16,119,834,204,258,0,0,0
17,129,789,204,270,0,0,0
18,116,809,204,250,0,0,0
19,143,825,204,262,0,0,0
20,109,827,204,252,0,0,0
21,156,808,204,256,0,0,0
22,121,840,204,261,0,0,0
23,131,854,204,258,0,0,0
24,114,841,204,274,0,0,0
25,116,827,204,262,0,0,0
26,151,803,204,268,0,0,0
27,140,809,204,259,0,0,0
28,103,794,204,264,0,1,1
29,124,782,204,257,0,0,0
30,174,808,204,256,0,1,1
31,112,764,204,264,0,1,1
32,148,812,204,267,0,1,1
33,126,788,204,266,0,0,0
34,124,808,204,269,0,0,0
35,127,802,204,280,0,0,0
36,115,803,204,261,0,0,0
37,142,773,204,270,0,0,0
38,126,816,204,255,0,1,1
39,111,810,204,254,0,0,0
40,104,760,204,276,0,1,1
41,76,823,204,269,0,0,0
42,102,841,204,277,0,0,0
43,95,839,204,288,0,0,0
44,87,812,204,269,0,0,0
45,100,832,204,276,0,1,1
46,129,839,204,267,0,0,0
47,95,831,204,272,0,0,0
48,138,840,204,272,0,0,0
49,113,820,204,276,0,0,0
50,127,875,204,260,0,0,0
51,123,873,204,267,0,0,0
52,178,825,204,273,0,0,0
53,110,818,204,259,0,0,0
54,125,853,204,281,0,0,0
55,164,828,204,271,0,0,0
56,149,795,204,262,0,1,1
57,136,832,204,261,0,0,0
58,154,846,204,280,0,0,0
59,131,820,204,254,0,0,0
60,179,813,204,251,0,1,1
61,174,801,204,254,0,0,0
62,107,798,204,274,0,0,0
63,153,834,204,259,0,0,0
64,142,814,204,260,0,0,0
65,90,781,204,262,0,0,0
66,105,804,204,263,0,0,0
67,114,776,204,266,0,0,0
68,116,789,204,262,0,0,0
69,107,770,204,271,0,0,0
70,140,759,204,271,0,0,0
71,100,802,204,266,0,0,0
72,133,798,204,260,0,0,0
73,103,819,204,270,0,0,0
74,120,816,204,277,0,1,1
75,142,816,204,269,0,0,0
76,115,802,204,260,0,1,1
77,124,795,204,269,0,1,1
78,128,795,204,261,0,0,0
79,166,852,204,282,0,0,0
80,121,820,204,273,0,0,0
81,137,808,204,271,0,0,0
82,163,767,204,278,0,1,1
83,165,830,204,272,0,0,0
84,151,800,204,249,0,1,1
85,129,843,204,266,0,0,0
86,108,812,204,266,0,1,1
87,112,835,204,270,0,0,0
88,134,857,204,267,0,0,0
89,96,826,204,267,0,0,0
90,99,824,204,280,0,0,0
91,169,792,204,258,0,1,1
92,79,842,204,254,0,0,0
93,130,815,204,272,0,0,0
94,146,794,204,264,0,0,0
95,147,814,204,269,0,0,0
96,129,819,204,277,0,0,0
97,123,812,204,272,0,1,1
98,147,857,204,244,0,0,0
99,120,771,204,266,0,1,1
100,167,811,204,257,0,0,0
MVS0409.02L DateCode 11/25 SIGMA 100 Measurements per MVS #15
MeasurementNr.,Pulses,Hightime[ms],t_vibration[ms],t_responce[ms],open_before_vibr[bool],open_after_vibr[bool],bad[bool]
1,72,833,204,262,0,0,0
2,87,827,204,281,0,0,0
3,75,896,204,269,0,0,0
4,62,871,204,260,0,0,0
5,90,885,204,255,0,0,0
6,94,836,204,266,0,0,0
7,86,902,204,238,0,0,0
8,144,802,204,266,0,1,1
9,137,727,204,264,0,1,1
10,120,876,204,254,0,0,0
11,122,856,204,262,0,1,1
12,83,910,204,259,0,0,0
13,66,858,204,259,0,0,0
14,113,863,204,263,0,0,0
15,68,937,204,260,0,0,0
16,110,882,204,276,0,0,0
17,76,943,204,265,0,0,0
18,85,941,204,260,0,0,0
19,37,906,204,274,0,0,0
20,88,873,204,278,0,0,0
21,112,846,204,253,0,1,1
22,131,901,204,241,0,0,0
23,81,820,204,247,0,0,0
24,97,845,204,285,0,0,0
25,99,868,204,267,0,0,0
26,83,769,204,280,0,1,1
27,78,806,204,258,0,0,0
28,69,818,204,266,0,1,1
29,110,813,204,257,0,0,0
30,113,781,204,264,0,0,0
31,54,833,204,294,0,0,0
32,117,801,204,281,0,1,1
33,86,782,204,256,0,0,0
34,104,857,204,249,0,0,0
35,56,892,204,253,0,0,0
36,115,874,204,266,0,0,0
37,58,789,204,297,0,0,0
38,26,311,204,248,0,1,1
39,93,618,204,204,1,0,1
40,78,934,204,257,0,1,1
41,74,917,204,256,0,0,0
42,88,872,204,275,0,0,0
43,83,845,204,286,0,0,0
44,130,867,204,289,0,0,0
45,117,862,204,286,0,0,0
46,119,836,204,263,0,1,1
47,84,855,204,272,0,0,0
48,103,906,204,281,0,0,0
49,54,919,204,279,0,0,0
50,112,862,204,271,0,0,0
51,74,818,204,262,0,0,0
52,99,729,204,282,0,0,0
53,104,859,204,267,0,0,0
54,145,835,204,267,0,1,1
55,188,823,204,247,0,0,0
56,144,853,204,261,0,0,0
57,86,885,204,277,0,0,0
58,97,892,204,303,0,0,0
59,71,941,204,300,0,0,0
60,113,777,204,284,0,0,0
61,125,853,204,251,0,0,0
62,103,925,204,250,0,0,0
63,66,916,204,257,0,0,0
64,140,746,204,283,0,1,1
65,121,680,204,259,0,1,1
66,91,913,204,267,0,0,0
67,43,916,204,284,0,0,0
68,92,884,204,281,0,0,0
69,118,896,204,275,0,0,0
70,81,874,204,288,0,0,0
71,74,836,204,259,0,0,0
72,90,821,204,265,0,0,0
73,88,829,204,277,0,0,0
74,81,799,204,304,0,0,0
75,75,907,204,284,0,1,1
76,95,853,204,275,0,0,0
77,130,765,204,257,0,0,0
78,160,864,204,252,0,1,1
79,78,860,204,279,0,0,0
80,85,843,204,297,0,0,0
81,72,850,204,294,0,0,0
82,76,865,204,250,0,0,0
83,90,561,204,273,0,1,1
84,138,615,204,204,1,0,1
85,82,840,204,255,0,0,0
86,87,853,204,263,0,0,0
87,91,841,204,272,0,1,1
88,75,898,204,266,0,0,0
89,128,872,204,255,0,1,1
90,130,897,204,274,0,1,1
91,137,852,204,249,0,1,1
92,83,810,204,261,0,0,0
93,70,735,204,266,0,0,0
94,106,828,204,283,0,0,0
95,42,925,204,260,0,0,0
96,52,888,204,273,0,0,0
97,74,846,204,293,0,0,0
98,89,879,204,286,0,0,0
99,82,818,204,255,0,0,0
100,102,784,204,275,0,0,0
MVS0409.02L DateCode 11/25 SIGMA 100 Measurements per MVS #16
MeasurementNr.,Pulses,Hightime[ms],t_vibration[ms],t_responce[ms],open_before_vibr[bool],open_after_vibr[bool],bad[bool]
1,116,814,204,268,0,1,1
2,102,867,204,252,0,1,1
3,87,881,204,265,0,0,0
4,87,873,204,254,0,0,0
5,60,946,204,267,0,0,0
6,57,909,204,256,0,0,0
7,76,854,204,256,0,0,0
8,123,855,204,258,0,0,0
9,96,876,204,264,0,0,0
10,113,871,204,256,0,0,0
11,121,909,204,266,0,0,0
12,106,890,204,261,0,0,0
13,97,908,204,268,0,0,0
14,96,947,204,261,0,0,0
15,85,930,204,273,0,0,0
16,99,930,204,259,0,0,0
17,95,941,204,263,0,0,0
18,87,951,204,274,0,0,0
19,103,935,204,268,0,0,0
20,90,927,204,260,0,0,0
21,136,912,204,265,0,0,0
22,112,915,204,261,0,0,0
23,79,942,204,273,0,0,0
24,95,893,204,267,0,0,0
25,140,909,204,251,0,0,0
26,147,904,204,257,0,1,1
27,120,893,204,263,0,0,0
28,168,873,204,266,0,0,0
29,94,896,204,262,0,0,0
30,96,892,204,256,0,0,0
31,161,909,204,264,0,0,0
32,134,875,204,264,0,1,1
33,123,880,204,241,0,0,0
34,137,851,204,256,0,1,1
35,80,863,204,262,0,0,0
36,89,899,204,259,0,0,0
37,125,856,204,244,0,1,1
38,96,874,204,258,0,0,0
39,97,839,204,264,0,0,0
40,80,885,204,259,0,1,1
41,83,916,204,263,0,0,0
42,118,831,204,259,0,1,1
43,143,834,204,262,0,0,0
44,84,784,204,254,0,1,1
45,105,838,204,265,0,0,0
46,84,845,204,252,0,0,0
47,95,828,204,256,0,1,1
48,65,844,204,248,0,0,0
49,101,864,204,265,0,0,0
50,74,864,204,250,0,0,0
51,102,854,204,255,0,0,0
52,65,881,204,258,0,1,1
53,79,855,204,246,0,0,0
54,138,855,204,254,0,1,1
55,117,823,204,246,0,1,1
56,93,830,204,253,0,0,0
57,113,819,204,259,0,1,1
58,103,858,204,267,0,0,0
59,71,870,204,261,0,0,0
60,118,875,204,255,0,1,1
61,95,895,204,266,0,0,0
62,72,950,204,263,0,0,0
63,87,932,204,258,0,0,0
64,66,923,204,259,0,0,0
65,101,934,204,270,0,1,1
66,81,957,204,264,0,0,0
67,111,944,204,254,0,0,0
68,80,949,204,238,0,0,0
69,86,900,204,255,0,0,0
70,127,865,204,246,0,0,0
71,91,869,204,258,0,0,0
72,150,872,204,253,0,0,0
73,158,856,204,261,0,1,1
74,121,842,204,251,0,0,0
75,99,874,204,267,0,0,0
76,122,867,204,251,0,0,0
77,93,925,204,251,0,0,0
78,114,906,204,253,0,0,0
79,114,878,204,263,0,0,0
80,108,876,204,255,0,0,0
81,82,843,204,261,0,0,0
82,100,866,204,256,0,0,0
83,100,908,204,268,0,0,0
84,72,891,204,255,0,0,0
85,84,906,204,262,0,0,0
86,107,890,204,257,0,0,0
87,88,844,204,253,0,0,0
88,46,876,204,261,0,0,0
89,65,917,204,271,0,0,0
90,88,902,204,261,0,0,0
91,85,805,204,241,0,0,0
92,82,818,204,255,0,0,0
93,50,887,204,255,0,0,0
94,98,841,204,265,0,0,0
95,127,849,204,257,0,0,0
96,70,879,204,267,0,0,0
97,76,920,204,251,0,0,0
98,93,876,204,257,0,0,0
99,87,909,204,251,0,0,0
100,53,918,204,249,0,0,0
MVS0409.02L DateCode 11/25 SIGMA 100 Measurements per MVS #17
MeasurementNr.,Pulses,Hightime[ms],t_vibration[ms],t_responce[ms],open_before_vibr[bool],open_after_vibr[bool],bad[bool]
1,70,871,204,259,0,1,1
2,76,864,204,259,0,0,0
3,81,893,204,256,0,1,1
4,90,899,204,268,0,0,0
5,103,901,204,255,0,1,1
6,102,880,204,251,0,1,1
7,128,890,204,256,0,0,0
8,101,928,204,256,0,0,0
9,116,918,204,254,0,1,1
10,104,932,204,261,0,1,1
11,166,915,204,260,0,1,1
12,96,943,204,244,0,0,0
13,98,936,204,255,0,1,1
14,70,930,204,291,0,0,0
15,123,943,204,257,0,0,0
16,74,941,204,329,0,0,0
17,87,897,204,255,0,1,1
18,76,947,204,252,0,0,0
19,119,863,204,257,0,1,1
20,107,920,204,274,0,1,1
21,62,947,204,311,0,0,0
22,102,927,204,264,0,1,1
23,55,884,204,265,0,0,0
24,52,946,204,262,0,0,0
25,77,858,204,257,0,1,1
